prompt,prompt_len,target
" The 40 Trips Around The Sun Tour will begin in February 2018 in Europe. The tour will be the band’s most extensive run in years and will be a worldwide tour to celebrate the band’s enduring career. The new album to be released on sony music’s legacy recordings worldwide in february of 2018 will contain classic remastered hits alongside brand new tracks.  Toto is an American rock band formed in 1976 in Los Angeles. The band’s current lineup consists of Joseph Williams (lead vocals), David Paich (keyboards, vocals), Steve Porcaro (keyboards), Steve Lukather",133,1
" Dover for treatment of minor injuries following the incident.  Swenson, of Evanston, Illinois, was released on personal recognizance bail and is scheduled to be arraigned March 7 at the Strafford County Superior Court.  Zachary Banks, 20, of Westminster, Massachusetts; Quinlan Dean, 21, of Greenbelt, Maryland; Kyle Hamper, 20, of Portland, Oregon; and Jackson Housman, 20, of Weare, are all charged with a Class B felony count of riot carrying a possible sentence of 3½ to 7 years in prison if convicted.  Patrick Roy",129,0
" The album was released on 22 January 2008, after the lead single, ""Love like This"", was released in September 2007 and charted at No. 11 on the Billboard Hot 100. The title track was released as the second single in February 2008. The single peaked at No. 5 on the Billboard Hot 100. On 18 January 2008, Bedingfield's UK tour was cancelled for the second time, one month before it was supposed to start, so she could spend more time promoting her album in the U.S. In August 2008, Bedingfield and other singers including Beyoncé, Rihanna, Melissa Etheridge",156,1
" Breach, New York, 1983).  A. Ruzmaikin, A. M. Shukurov, and D. D. Sokoloff, [*Magnetic Fields of Galaxies*]{} (Kluwer Academic, Dordrecht, 1988).  G. Rüdiger and R. Hollerbach, [*The Magnetic Universe*]{} (Wiley-VCH, Weinheim, 2004).  M. Ossendrijver, Astron. Astrophys. Rev. [**11**]{}, 287 (2003).  A. Brandenburg and K. Subramanian",130,0
" Valley. In 1991 he established the Signature Theater Company with James Houghton. In 1992 the Chicago Sun-Times noted Sowers's ""formidable colonel"" in a stage production of A Few Good Men at the Shubert Theatre. The production later went on a national tour, which won him the Drama-Logue Award for Performance.  In 1996, Sowers played Will Masters on stage in a Broadway production of Bus Stop. In 2004 he played Stanley Kowalski, a major character in A Streetcar Named Desire at Studio 54 in New York City; the following year, John C. Reilly",137,1
Meek Mill,4,1
"  There's a change at the top of Apple's Foundation.  Co-writer and co-showrunner Josh Friedman has departed the series based on Isaac Asimov's book of the same name.  Sources say Friedman's decision to exit the big-budget space drama was amicable. He and co-writer/co-showrunner David S. Goyer (Syfy's Krypton, Batman Begins) had always planned for one of the two to remain the boots-on-the-ground showrunner on the series from Skydance Television. Friedman (Terminator: The Sarah Connor",122,1
" also want to mention all the writers whose work I found helpful, some of whom I have mentioned in the text—Robert Arking, Aubrey de Grey, George Wald, Tom Kirkwood, Dr. Nicholas Perricone and Bryan Appleyard for stuff on ageing; Hernando de Soto, Tim Harford, Clive Hamilton, Nassim Nicholas Taleb, Naomi Klein, Benjamin Barber, and Steven Levitt and Stephen Dubner for stuff on economics (and Paul Grignon's film _Money as Debt);_ Jeffrey Robinson for stuff on Ponzi schemes; Roy Adkins, Mark Adkins, John Keegan",120,0
City Card shopping basket  Czar Peter House,9,0
No Fuss – Donnie Iris Now – The Christmas Album – Various Artists  Off the Board – Ludichrist Oil & Gold – Shriekback Old Flame – Juice Newton Old Land – Cluster & Brian Eno One for the Road – April Wine Only Four You – Mary Jane Girls Open Fire – Y&T  Promesas – José José Rescue You – Joe Lynn Turner Romance – David Cassidy Say You Love Me – Jennifer Holliday A Sense of Wonder – Van Morrison  Shamrock Diaries – Chris Rea,98,1
 Loved A Man They Way I Loved You – 1967  o Aretha’s Gold – 1967  o Amazing Grace – 1972  • Bill Frisell  o Quartet – 1996  • Fugees  o The Score – 1996  • Funkadelic  o One Nation Under A Groove – 1978  • Marvin Gaye  o Super Hits – 1970  o What’s Going On – 1971  o Lets Get It On – 1973  o Here My Dear – 1979  • Marvin Gaye And Tammi Terrell,143,1
" we require and we need to ask the Legion and Municipality how much it would be to rent the space.  Mary Gail made a motion to pay the Legion $200 for the use of our Chamber room for one year. Jennifer Harris seconded the otion and all were in favour.  Late Night Social: Alicia Gibbons and Becky Atkinson said they were interested in doing a fundraiser dance. We brainstormed people that might like to help. Melinda Henschel, Allison Earle, Erica Knight, Michelle and Adrianna, Emily Kranenburg, Kate Dietrich, Wendy Li",115,0
" long last, to stop hiding himself away from genuine human contact and to start leveling with us about the war.  4.Memoirs of a Survivor  Joan Didion has always been a writer who could find cosmic terror in a wilted flower at the Rose Parade. After decades of cramming all of human experience into the same enigmatic-ingénue prose — danger is everywhere! — she finally found a subject that suited her sensibility: the illness (eventually fatal) of her daughter, Quintana Roo, and the sudden death of her husband, John Gregory Dunne",113,0
" by famous architects Mikayil Huseynov and Sadig Dadashov, were built on the other corners of “Landau’s house” crossroad. German captives captivated during the Great patriotic War were used as labor force in construction of these buildings.  In 1952-1954, the following “General development plan of the city for a period from 1976” was developed by creative membership of the State Project Institution. Namely, according to this plan, residential houses were being constructed in the architecture of which are used elements of constructivism, in the territory of the State Bank right up to intersection with Richard Sorge",134,0
"ism the NFL put together over the last half century that helped it overtake baseball as America’s sporting pastime.  [Jenkins: Kaepernick reminds us that dissent is a form of patriotism too]  As Michael Oriard pointed out in his book “Brand NFL: Making and Selling America’s Favorite Sport,” the turning point for the NFL’s outrageous success came in the late ’60s when it turned to the Orange Bowl’s founder, Earnie Seiler — “a man so patriotic,” wrote Sports Illustrated in 1972, “he weeps when Anita Bryant",121,1
" Ali and George Foreman in Kinshasa, Zaire. The strong lineup included Bill Withers, the Spinners, the Fania All-Stars featuring Cecila Cruz, B. B. King, and Miriam Makeba. It took twenty-two years for the documentary of this historic heavyweight battle, _When We Were Kings,_ to reach theaters. It took another thirteen years for _Soul Power,_ the documentary record of those concerts  and the performers' interaction with local musicians and fans, to be completed.  One memorable scene in _Soul Power_ follows Manu Dibango",113,1
"WHAT IS IT?  In general, the right of publicity grants individuals the authority to control the commercial use of his or her own name and/or likeness. This right means that you can't create an ad for new basketball shoes with Michael Jordan",51,0
" vina Ve mainu saah vi na!-->!--Lyrics>…  Ho Gaya Talli Lyrics from Super Singh starring Diljit Dosanjh and Sonam Bajwa: The song is sung by sung by Diljit, produced by Jatinder Shah while lyrics are penned by Ranbir Singh. “Main Ho Gaya Talli” music video is directed by Anurag…  Sau Dard Lyrics: Here is an acoustic version of Sonu Nigam’s “Sau Dard” by Mohammed Irfan, composed by Anu Malik",107,1
",(I have a few I've taken myself, but I'm still deciding if I should submit them or not.)but I wish that pics from his album shoots and elsewhere were going to be used for the calendar too. Sigh...Maybe we'll get a official album themed calendar one day. This is better than nothing though.  --------------------  ♫♥Stay by my side, cause baby it's always better with you. Now that you're here there's no one else for me.♥♫~Kris Allen~Letting You In~3/18/16~~Haley Reinhart",126,1
" talked of. Algernon Percy, the tenth earl, had been Lord High Admiral under Charles I.  That staunch, brave, crotchety man, Sir Harry Vane the younger (the son of Lord Strafford's enemy), lived next door to Northumberland House, eastwards, in the Strand. The house in Charles II.'s time became the official residence of the Secretary of State, and Mr. Secretary Nicholas dwelt there, when meetings were held to found a commonwealth and put down that foolish, good-natured, incompetent Richard Cromwell",110,0
