prompt,prompt_len,target
" that affected the people, but proved for a time extremely popular. Its name derives ultimately from the Scots ""kailyaird"" or ""kailyard"", which means a small cabbage patch (see kale) or kitchen garden, usually adjacent to a cottage; but more immediately from Ian Maclaren's 1894 book Beside the Bonnie Brier Bush whose title alludes to the Jacobite song ""There grows a bonnie brier bush in our Kailyard"".  Writers of the Kailyard school included J. M. Barrie, Ian Maclaren, J. J. Bell, George MacDonald",122,1
" Newsom’s chief of staff, Ann O’Leary, told renter activists that the governor had lobbied lawmakers on the committee to advance the bill. But that wasn’t the case, and she later called them to apologize, according to a report in Politico.  Even if the rent cap bill makes it through the Legislature, it’s not likely to be the end of the debate on renter issues. The principal backer of last year’s rent control initiative, the L.A.-based AIDS Healthcare Foundation, has filed for another potential statewide ballot measure in 2020.  Michael Weinstein",126,0
" to be passed by the Democrat-controlled House Thursday evening would fund most federal agencies through Sept. 30. The Department of Homeland Security would be funded through Feb. 8, giving both parties another month to negotiate a compromise on border security.  Gardner, who is facing a challenging re-election campaign in 2020, is one of two Republican senators who publicly split with their party Thursday on whether funding for the border wall needs to be part of the deal to reopen the federal government. Susan Collins of Maine, also up for re-election in two years, was the other.  Senate Minority Leader Chuck Schumer",128,0
" died in 1896.  Early life  Henry Payne was born in Hamilton, Madison County, New York, in 1810, to Elisha and Esther (née Douglass) Payne.  Both of his parents were Connecticut natives who had moved to New York in the 1790s.   Payne attended the common schools and graduated from Hamilton College in 1832. After graduation, Payne read law in the Canandaigua office of John C. Spencer, a Whig politician and future Secretary of War. While working there, Payne became good friends with future United States Senator and 1860 Democratic presidential candidate Stephen A. Douglas",138,0
" 350 So.2d 771 (1977) John Roy PETERSON v. STATE. 6 Div. 403. Court of Criminal Appeals of Alabama. October 4, 1977. *772 William M. Dawson, Jr., Birmingham, for appellant. William J. Baxley, Atty. Gen. and C. Lawson Little, Asst. Atty. Gen. for the State. BOWEN, Judge. The appellant was indicted by a Grand Jury of Jefferson County for the first degree murder of James McBride",119,1
"Thursday, July 18, 2013  Bob Parks is a conservative journalist and radio show host. He runs the website Black & Right. He appears in a Sun TV interview on the Zimmerman case as well as how it is being exploited by the racial grievance industry. It is well worth a listen.  And here is another radio show host, Larry Elder",76,1
"Day 40 - Tweets analyser, Git analyser idea  I started reading Emma (Austen) today! The comforts of a story being linearly narrated are manifold, I missed that! (Both my previous books were confused narrations which switched here and there and totally left me in reading-epilepsy, I liked that too, it’s good to be back nonetheless) This story is also written in late-18th century English with the whole flourish and the Keira Knightley",100,0
" must be hearings on this legislation, and there must be changes made to its language before it would actually serve its intended purpose. Do not ram it through on us during the lame duck- if you do, you will enrage the millions of dietary supplements who flooded congress with more mail during the campaign to pass DSHEA than Congress ever received in its history on ANY issue.""  HERES the cool article I told you about:  The Worst Congress Ever How our national legislature has become a stable of thieves and perverts -- in five easy steps.  By Matt Taibbi",116,1
" hunter from Shelburne County is telling his story after shooting himself in the face and barely coming back alive from a recent hunting trip on Nova Scotia's South Shore.  Phillip Williams ventured out solo from his Rockland home on Dec. 14, armed with a shotgun to hunt goose and duck.  He returned home forever changed. He lost his left hand, he's blind in one eye and the shot blew out 13 of his teeth.  Phillip Williams ventured out solo from his Rockland home on Dec. 14, armed with a shotgun, and his life changed forever. (Courtesy Helen Williams",125,0
"although he guest starred before and after) declined to appear as himself in ""Marge vs. the Monorail"" because he did not want to mock public transport. Leonard Nimoy accepted instead.[25]  O. J. Simpson rejected a part as a panelist on Smartline in ""Last Exit to Springfield"", a role filled by Dr. Joyce Brothers.[15]  Al Gore was approached to host ""Treehouse of Horror V"" but he declined.[30][31] Gore later approached the show in 2000 asking for a guest spot, but they rejected him.[32]  David Brinkley",131,1
1.Lauer Hits John Edwards from the Left on Democratic 'Cave-In' NBC's Matt Lauer,24,1
" for security products. Anyone making a security product for use by humans should learn about principles of smart GUIs.  Charlie Kaufman, Radia Perlman, Mike Speciner. Network Security: Private Communication in a Public World, 2nd Edition. Prentice Hall. 2002. The authors discuss network security from a very applied approach. There is a lot of discussion about real systems, all the way down to the IETF RFCs and the on-the-wire bit representations. The authors also have a fun, informal style.  Simson Garfinkel",117,1
"u mini-plays based upon episodes from old romance stories he had read. Years later, elder brother Paul de Musset would preserve these, and many other details, for posterity, in a biography on his famous younger brother.  Alfred de Musset entered the lycée Henri-IV at the age of nine, where in 1827 he won the Latin essay prize in the Concours général. With the help of Paul Foucher, Victor Hugo's brother-in-law, he began to attend, at the age of 17, the Cénacle, the literary salon of Charles Nodier",125,1
" land-grant college in 1865.The three other state universities are Indiana State University, Ball State University and the University of Southern Indiana. Many of the private colleges and universities in Indiana are affiliated with religious groups. The University of Notre Dame is a highly regarded Roman Catholic school.Schools affiliated with Protestant denominations are DePauw University, Earlham College and Valparaiso University.  Indiana has a rich basketball heritage that reaches back to the formative years of the sport itself. Although James Naismith",103,0
" types of offenses being reported have spanned an enormous range. And it’s true that among these revelations, when compared with brutal acts of sexual violence, groping would seem like a relatively minor indiscretion. But many times it has been rhetorically lumped into this bucket of “bad behavior”—something that we obviously look down upon morally but that isn’t actually illegal.   Take, for example, the commentary around Franken, who recently resigned as senator after numerous women accused him of sexual harassment allegations, which included groping (most of which he has denied). In The New Yorker, Masha Gessen",123,1
" the world. Sainatoudis, Peliti’s founder, has been recognized as a guardian of Mediterranean biodiversity by Biodiversity International and the Mayor of Rome.  This year, nearly 5,000 people from 20 countries joined Peliti to celebrate agricultural diversity and exchange seeds. In additional to the annual seed exchange, this year’s event was opened with the First Annual Global Meeting for the Commons, a meeting co-organized by Navdanya, Peliti, and Seed Freedom International. Several prominent figures in the seed movement attended the event, including Hugo Blanco of Peru, Dr. Vandana Shiva",126,0
